id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,net_profit_margin,operating_profit_margin,revenue_growth_pct,profit_growth_pct,health_score,health_band
968,ONGC,Mar 2016,124036,84901,39135.0,32.0,1067,3766,16384,20052,35.0,13102,10.0,56.0,10.563062336740945,31.55132380921668,-22.922142888213614,-25.989945207027056,2.851898224739151,Poor
969,ONGC,Mar 2017,282506,229702,52804.0,19.0,12724,3591,20119,41718,30.0,29169,19.0,40.0,10.325090440557014,18.691284432897,127.76129510787189,122.63013280415205,58.783198044440994,Average
970,ONGC,Mar 2018,322706,265817,56889.0,18.0,10429,4999,23112,39208,34.0,26068,17.0,38.0,8.077940912161534,17.628739471841243,14.229786270026112,-10.63114950803936,8.431731467598183,Poor
971,ONGC,Mar 2019,421624,346805,74819.0,18.0,9567,5837,23704,54846,38.0,33938,24.0,29.0,8.049352029296244,17.745431948845418,30.652668373070235,30.19027159736074,19.907023187528694,Poor
972,ONGC,Mar 2020,396728,344623,52105.0,13.0,982,7489,26635,18962,40.0,11456,9.0,58.0,2.8876207376338447,13.13368353128592,-5.904787203764494,-66.24432789203843,0.0,Poor
973,ONGC,Mar 2021,303849,254375,49473.0,16.0,11271,5079,25538,30126,29.0,21360,13.0,28.0,7.029807568891126,16.28210064867747,-23.41125405819604,86.45251396648044,19.60182444692746,Poor
974,ONGC,Mar 2022,491246,411373,79874.0,16.0,6797,5696,26883,54091,9.0,49294,36.0,29.0,10.03448374134344,16.259470815029538,61.67438431589376,130.77715355805242,46.37849394170113,Weak
975,ONGC,Mar 2023,632291,556764,75527.0,12.0,-30,7889,24557,43051,24.0,32778,28.0,40.0,5.184005465837723,11.944974703103476,28.711684166385076,-33.50509189759403,4.18001250444057,Poor
976,ONGC,Mar 2024,591396,488561,102835.0,17.0,12982,10194,28763,76860,26.0,57101,39.0,31.0,9.655290194725701,17.388518015001793,-6.4677498177263315,74.20525962535847,21.660644424444676,Poor
977,ONGC,TTM,658694,572824,85870.0,13.0,14458,12592,31646,56090,26.0,42320,33.0,,6.424834596944863,13.036402335530612,11.379515586848754,-25.885711283515178,2.9371319404093583,Poor
978,PFC,Mar 2013,17314,331,5987.0,35.0,12,10995,6,5994,26.0,4438,13.0,21.0,25.63243617881483,34.578953448076696,,,18.063416888067458,Poor
979,PFC,Mar 2014,21407,748,7607.0,36.0,23,13053,5,7624,28.0,5462,17.0,22.0,25.515018451908254,35.53510533937497,23.63982904008317,23.073456511942325,27.65769424779007,Poor
980,PFC,Mar 2015,24988,1103,8429.0,34.0,25,15456,8,8446,29.0,6004,18.0,20.0,24.027533215943652,33.73219145189691,16.72817302751437,9.923105089710727,22.658173023797186,Poor
981,PFC,Mar 2016,27861,2042,9162.0,33.0,25,16657,20,9167,33.0,6184,19.0,30.0,22.19590108036323,32.88467750619145,11.497518809028339,2.9980013324450328,19.423277604261077,Poor
982,PFC,Mar 2017,27581,5538,5275.0,19.0,30,16768,41,5264,58.0,2236,7.0,59.0,8.107030201950618,19.125484935281534,-1.0049890527978222,-63.84217335058216,0.0,Poor
983,PFC,Mar 2018,48624,6583,11752.0,24.0,42,30289,15,11779,25.0,8797,20.0,31.0,18.091888779203686,24.169134583744654,76.29527573329466,293.4257602862254,86.62251421278852,Excellent
984,PFC,Mar 2019,54106,1696,17783.0,33.0,94,34627,15,17862,29.0,12640,30.0,0.0,23.361549550881602,32.866964846782246,11.274267851266861,43.68534727748097,27.86047734504872,Poor
985,PFC,Mar 2020,62189,7332,14012.0,23.0,105,40845,24,14093,33.0,9477,22.0,35.0,15.23902941034588,22.53131582755793,14.939193435108855,-25.023734177215186,9.314195422949876,Poor
986,PFC,Mar 2021,71656,7102,19871.0,28.0,46,44684,25,19891,21.0,15716,36.0,22.0,21.932566707602994,27.731104164340735,15.222949396195462,65.83306953677324,31.11030504817686,Poor
987,PFC,Mar 2022,76262,8215,23338.0,31.0,79,44709,35,23382,20.0,18768,42.0,23.0,24.60989745876059,30.602396999816424,6.427933459863788,19.419699669127,21.73321496337126,Poor
